"id","star_rating","title","date","site","content_clean_nostop"
"imdb0149",10,"Brilliant","2020-03-04","imdb","worth multiple rewatches love multiple reviews beatiful cinematography directing editting won categories oscars"
"imdb0150",10,"ONE OF 2019'S BEST...!","2019-12-09","imdb","bong joon ho's snowpiercer host coming local screens palm d'or stamp excellence deserved twisty con luck family downtrodden due circumstances current economic paradigm south korea friend college aged son opportunity job tutor rich family daughter's grades snuff overprotective mother foot door bring rest disparate clan mom dad sister mix sister artistic coach son elaborate schemes perpetrated oust driver maid property architect manse parents fill slots depending happen elite clan depicted touch inheritors korea genius twist throws entire upside forcing anti heroes decision effect world wonderfully delineated lighthearted wonderful sequence family rushes home rain journey home literally descent hell rides fine line cruel mirthful year's catch"
"imdb0151",10,"Mind blowing","2020-02-06","imdb","true masterpiece 10 10"
"imdb0152",10,"Amazing movie","2020-04-04","imdb","lives hype expecting"
"imdb0153",10,"I have never seen a movie like this!","2020-01-06","imdb","wonderful expect level acting stands amazingly filled humor dark stupid humor straight laughing love hate passion describe jumped screamed seat times time left theater heart pumping chest completed marathon head spinning twist coming 10 10 recommend hope"
"imdb0154",10,"pretty funny instant classic","2020-04-04","imdb","hopeful ironic shoplifters dope"
"imdb0155",10,"My First korean film but WOW","2020-03-29","imdb","title acting theme wow exposure korean wide international acclaim received deserves evedy bit subject majority house acting team stand"
"imdb0156",10,"its not a new idea","2019-08-10","imdb","amazing follow start humour sorrow genial twists lures marvellous acting entire filmography south korean film.the transitions call supersmooth spiced musical score makes relax breath shock jolts appears comedy satire wishing realism quick south korean sosciety extreme contrasts serendipidness life makes grumpy impressed top notch flick highly recommended"
"imdb0157",10,"We're all parasites in some way...","2020-09-14","imdb","deserved oscar masterpiece photography acting script gender start comedy middle thriller horror joking divided cult subtle meanings obvious finished understand moment reflection reviews comments youtube realize depth history social injustices represented title villain simplistic division bad guys people bit parasitism"
"imdb0158",10,"[9.6] Marvelous and destabilizing","2020-11-10","imdb","idea laughing belly falling chair enjoying tremendously destabilized shocked mouth half superb superb accompanying music amazing believable acting acting smooth development minor unrealistic events dissipated satirical real importance korean productions force class comedy drama horror shine shine deeply highly recommended deserving palme d'or won"
"imdb0159",10,"Best Film of the year","2019-11-21","imdb","bad"
"imdb0160",10,"the line between class","2019-12-09","imdb","bong joon ho amazing track record memories murder mother host fantastic okja awesome snowpiercer bad strong competes memories murder considerable contender madman lighthouse deservedly masterpieces enjoy critic casual alike strikes blunt surprise nice gauge theaters reaction knowing happen bongs drama comedy meshed bringing tension amazing tone shift midpoint fits puzzle piece changing atmosphere themes style makes 100 sense talked classic decade reasons perfectly spoiling class obnoxious poorer wrong obvious message rich bad poor sad subverting tropes poor flawed smart rich gullible people themes messages subtle loud exploring line class extremely writing literally directing line separates classes lines wall genius moment reflection window looked fridge simple panning beginning lowest low low rain tells rich enjoy beauty smell poor despise floods neighborhood house tense dramatic nice touch located poorer family living bottom hill brute storm rich top unaffected"
"imdb0161",10,"Parasite","2020-06-08","imdb","bong joon ho talented dark comedy pretty realistic write review"
"imdb0162",10,"Awesome Mindblowing","2020-05-04","imdb","awesome roller coaster ride dont stop perfact combination stars awesome sticks glue hangover days"
"imdb0163",10,"Better late than never... Parasite is as brilliant as I've been told. One of 2019's best.","2020-02-16","imdb","enjoy reading free reviews follow blog late hell offer personal opinion theses video essays breaking deep level write share massive miss considers critic watchlist summer delaying underestimating time won picture oscars planned addition love people writing pack bong joon ho simply delivered 2019 cracking spot top10 enjoyed bong okja massive fan snowpiercer south korean flick written proving time defend sam mendes deserved win 1917 happy foreign finally won picture dark dramedy social satire adequate differences rich poor beautifully shown screen exclusively visuals exposition reasons 2019 screenplays balance explaining leaving ambiguous perfect runtime bong joon ho leans actor's audience understand feeling expressions explain actions sequence surely heavily discussed past months raining bong cleverly divides screen wealthy family dealing poor neighborhood kim family gorgeous cinematography unforgettable musical score seamless editing sequence technically flawless carries emotionally powerful message astonishing beautiful horrible disaster balances tones ten minutes tone funny dramatic suspenseful scary absolute tragedy feels incredibly realistic"
"imdb0164",10,"Amazing","2020-02-01","imdb","live country structural violence perfectly desperation people life"
"imdb0165",10,"Insane","2020-04-27","imdb","understand mind acknowledge masterpiece 10 minutes ago"
"imdb0166",10,"An absolute masterpiece filled with twist and mixture of feelings","2020-05-03","imdb","reality based awesome unfold mysteries surely bored mixture feelings musics choosen perfectly matched.besides job acting honest kinda unexpected surprising conclusion perfect thrill romance crime mystery comedy horror vibes"
"imdb0167",10,"Masterpiece","2020-03-02","imdb","bong joon ho delivers engaging continues engaging minute lives exceeds hype funny thrilling dark 132 minutes genius"
"imdb0168",10,"Stunningly original tale of rich and poor","2020-05-10","imdb","bong joon ho's masterful wicked brutal satire wealth disparity film's setup poor family kims infiltrating lives wealthy family parks employees kim ki woo woo sik choi legitimately tutor parks daughter da hye jung ziso standing usher sister ki jung dam park poses art tutor parks son da song hyun jun jung kim kids frame parks driver creep bring father ki taek kang ho sang job finally family rid parks housekeeper moon gwang jeong eun lee sickly due peach allergy paves kims mother chung sook hye jin jang gig parks learn kims related fine learn moon gwang hiding husband geun se myeong hoon park parks basement makes twist predictable impossible coming basement question featured minute actual role revealed twist feel question happen eyes family makes perfect understands rules power storytelling screen specific purpose meaning transforms unpacks ironic brilliant bong's plan genius lies 10 minute sequence entire plan demolished sight"
"imdb0169",10,"A masterpiece","2020-01-24","imdb","utterly bonkers times brilliant completely fresh time loved eyes screen words justify original riveting true joy"
"imdb0170",10,"AWESOME!","2020-09-06","imdb","perfect narrative moments tension recent totally recommended"
"imdb0171",10,"Not For Everyone but Brilliant","2020-02-27","imdb","totally unique style opinion perfection love bit horror thriller comedy romance crime honestly knowing expect wild fun ride"
"imdb0172",10,"Something You'll Remember for a Long Time","2020-05-06","imdb","2019"
"imdb0173",10,"Everyone needs to see this movie!","2019-12-17","imdb","masterpiece cinematic slap cinematic perfection favourite top 5 decade type suddenly completely expect crazy funny incredibly smart loved review minimum"
